product-name,product-type,price,ref,marca,val-points,val-quantity,stock,product-sending-value,date,Carga,Panelable,Capacidaddelavado,ModoECO,Capacidaddeltambor,Revolucionesporminuto,Color/material,EficienciaNueva,ConsumodeEnergíaModoEco100Ciclos,EficienciaSonora,ConsumodeAguaModoECO,EficienciaNuevaCentrifugadoLavado/Secado,Alturaexacta,Anchuraexacta,Peso,Profundidad,ControlExterno,DisplayDigital,Garantía,Ruido(Decibelios),Algodón,Delicados,Lana,Rápido,Edredones,Tipodeinstalación,CapacidadInterior(Litros),Alimentación,Consumodeenergía,AntiAlergias,Camisas,Prelavado,Centrifugado,CamayBaño,ConsumodeEnergíaModoECO,IndicadordeTiempoRestante,Sintéticos,Camisas/Blusas,ActiveCare,MotorInverter/Blindado,Temporizador,Tapasuperior,PatasRegulables,LongituddelCable,Hercios,AclaradoExtra,Programas,BloqueoparaNiños,SistemaAntibacterias,Bluetooth,ConsumoAnualdeEnergía,ConsumoAnualdeAgua,ControlDigitalExterno,Antiarrugas,Ajusteproporcionaldeaguaalacarga,ProgramaciónDiferida,AutoBalance,TapaExtraíble,AlturaAjustable,BotóndeInicio/Pausa,Enjuague+Centrifugado,SistemaInteligentedeLavado,DetecciónyEliminacióndeEspuma,Potenciadeaudio,Motor,SmartTV,Resolución,Resoluciónpíxeles,ÁngulodeVisión,Dimensión,Brillomáximo,Contrastemáximo,TasadeRefrescodePantalla(Hz),Jack,Euroconector,HDMI,USB,VGA,Entradadeauriculares,CI+,VESA,Diagonalpantalla,Dimensionessinpeana,Dimensionesconpeana,Dimensionesembalaje,Mandoadistancia,EPG,Teletexto,Sintonizador,MododeImagen,ModoHotel,Autodosificacióndeaguaydetergente,EntradaBitermica,RuidoLavado,AlturaRegulableen,ReguladordeTemperatura,FunciónPausa+Carga,Aquastop,IluminaciónInterior,MotorEcosilence,AntiManchas,Plumas,SensordeAclarado,ActiveWater,ConsumodeAgua,EficienciaNuevaLavado/secado,Dimensiones(Centímetros),Detecciónautomáticadedetergente,AIDirectDrive,Sports,ApagadoAutomático,InformaciónAdicional,Antihuellas,Potencia(W),RuedasTraseras,MotorExtrasilencioso,Intensidad(Amperios),Lencería,Toallas,Peluches,waterPerfect,waterPerfectPlus,Mix,AlturadelaEncimeraExtraíble,Índicedeeficienciaenergéticadelavado,MediaCarga,Color/materialPuerta,ConsumodeenergíaKwH/1000h,AperturaAutomáticatrasFinalizarCiclo,DuracióndelPrograma,LimpiezaAutomática,Capacidaddesecado,Consumodeenergíadelavado/secado100ciclos,ConsumodeenergíaModoECOdelavado100ciclos,ConsumodeAguaciclocompletodelavadoysecado,Conectividad,Wifi,DuraciónPrograma1,DuraciónPrograma6,PanelesAntivibración,SmartDiagnosis,Autolimpieza,EficienciaAntigua,Nivelesdepotencia,PlatoGiratorio,FunciónGrill,MaterialdelaCavidadInterior,DiseñoconMarco,Voltaje(V),Descongelaciónportiempo,MáximaPotenciadeMicroondas(w),Termostato,DesconexiónAutomática,InicioRápido,Apertura,Iluminación,TipodeClavija,AnchuradelaCavidad(cm),AlturadelaCavidad(cm),ProfundidaddelaCavidad(cm),IndicadorLuminosodeFuncionamiento,SelectordeTiempo,MáximaPotenciadeGrill(w),ProgramadorManual,AccesoriosIncluidos,DescongelaciónAutomática,AlturaMínimadeEncastre,Anchuramínimadelhueco,ProfundidaddeEncastre,Control,JetStart,JetDefrost,AlturaMáximadeEncastre,AnchuradeEncastre,ProfundidaddeEncastreMínima,IndicadordeFindeCocción,DiseñodelaSerie,Descongelar,Peso(gr),TipodeGrill,TiposdeProgramas,RelojconProgramacióndeInicioyParodeCocción,Certificacionesdehomologación,Anchuramáximadelhueco,ProfundidaddeEncastreMáxima,TipodeCocción,Memoria,MandoSelectordeNiveles,Limpieza,GrillCombinableconlasPotenciasdeMicroondas(w),RangodePotencias(w),MandosEscamoteables,RecetasPre-Programadas,TecnologíaInnowaveMax,Altura,Anchura,PesoconEmbalajeIncluído(kg),ProgramasAutomáticosdeCocción,MultiWave,SistemadeAperturadelPanelFrontal,DescongelarporPeso,QuickStart,ProgramacióndeFuncionamiento(Min),Funciones,Fermentación,TecnologíaInverter,Bloqueodeseguridad,Interior,GrabacióndeRecetaPropia,Alarma,ConsumodelaLuzInterior(W),FunciónCookControl,Programacióndefuncionamiento(horas),DuracióndelTemporizador,PulsadordeInicio/Paro,SelectordeFuncionesyTemperatura,SelectordePeso,ProgramadorElectrónico,CocciónMultifunción,TipodeVentilación,BaseCerámicaconCalentamientoHomogéneo,Mandos,GradasCromadas,SeñalSonoradeFinalizacióndeTiempo,Diseño,Tipodevidrio,FunciónPizza,CapacidadTotalNeta,CapacidadTotalBruta,Grilldeampliasuperficie,Rangodetemperatura,Tirador,IndicacióndeEstadodeCalentamiento,HornodeLeña,LongituddelManguitodeentrada,LongituddelManguitodeSalida,AnchuradelLavavajillas,Númeromáximodecubiertos,Temperaturamáximadelatomadeagua,TerceraBandeja,Posibilidaddeinstalaciónencolumna,AlarmaVisual,Servicios,TipodePanel,AjustedeAlturadelaCestaSuperior,SoporteparaTazas,NúmerodeSoportesparaTazas,CestaparaCubiertos,NúmerodeAspersores,PuertaconAperturaAutomática,DiseñodelBrazoAspersor,IndicadordeFaltadeSal,IndicadordeFaltadeAbrillantador,FuncióndelDetergenteenPastillas,TemperaturaPrograma1,TemperaturaPrograma2,ReconocimientodelGradodeSuciedad,SistemadeSecado,SistemadeSeguridadWaterSafe,SistemaLedSpot,SistemaglassShield,PuertaDeslizante,ProgramaFavorito,TemperaturaPrograma3,TemperaturaPrograma4,ZócaloRegulable,VarioSpeed,RegulacióndeDurezadelAgua,AutoClean,Consumo(Stand-by),Indicadoresdeaviso,SensorInteligente,SistemadeAperturaFácil,SoportedeVarillas,NúmerodeVarillasPlegablesdelaCestaInferior,SistemaSelFit,TipodeMotor,3en1,TipodeFiltro,RanurasPlegablesBandejaInferior,HomeConnect,TemperaturaPrograma5,IonClean,Turbo,Express,Bandejas,ConectividadNFC,NúmerodeMotores,TipodeTarjetaSIM,CámaraDelantera,VideodelaCámaraTrasera,CámaraTrasera,Batería,VersióndeBluetooth,InterfazUSB,Sistemaoperativo,AlmacenamientoInterno,Modelodelprocesador,Velocidad(GHZ),RAM(GB),TecnologíadeLocalización,Sensores,NúmerodeAltavoces,GamadeColores,GPU,CargaRápida,Pantallatáctil,Auriculares,Brillo,TasadeMuestreoTáctil(Hz),SunlightDisplay,ContrastedePantalla,"CargaRápidaporUSB,incluidoenelestuche",VideodelaCámaraDelantera,DualSIM,RED,RedesMóvileseInalámbricas,Resistenciaalaguaypolvo,Seguridad,Procesador,Redes,Autonomíadelabatería,TiempodeCarga,Dimensiones(mm),Relacióndeaspecto,BotonesExternos,Asistente,OtrasCaracterísticas,ContenidodelaCaja,Númerodenúcleosdeprocesador,TipodeBatería,RanuraMicroSD,OpcióndeAsociarhasta8Números,CaracterísticasdelAltavoz,CapacidaddelaBatería,Linterna,Frecuencia,MemoriadelaAgendaTelefónica,PantallaaColor,Antigolpes,RadioFM,CPU,RatiodePantalla(%),Biometría,ModosdeCámara,WLAN,AcabadodelCristal,CargaInalámbrica,DensidaddePíxeles,Altavoz,Calculadora,Vibración,BotóndeEmergenciaSOS,Añodelanzamiento,CódecdeAudioBluetooth,Conexiones,ResolucionesdeImagen,Tipodepantalla,IndicadorLuminosodeCarga,Frecuenciadeactualización,MotorMultimedia,Chip,Micrófono,MagSafe,Accesibilidad,RequisitosAmbientales,Llamadasdevoz,Videollamadas,ApplePay,Siri,FormatosdeAudio,FormatosdeVideo,ArquitecturaCPU,NeuralEngine,TamañodeImagenenlasCámaras,ModosdeSonido,Contraste,CámaraFaceTimeHD,NúmerodeColores,Controlporgestos,FormatosdeImagen,MarcaciónRápida,SalidadeAudio,HDR,TipodeSintonización,Pulgadas,Ethernet,Antena,Pesoconpeana,LenguajesOSD,DLNA,SistemaSmartTV,Navegadorweb,DolbyAudio,PuertosUSB,AVIn,Coaxial,ReduccióndeRuído,Autoapagado,EntradaUSB2.0,RJ-45,Miracast,Canales,Woofer,Pesosinpeana,ControldeVoz,AutobúsquedadeCanales,GrabaciónUSB,DolbyDigital,AutoGameMode(ALLM),AIUpscale,MagicControl,InterfacesdeMontaje(VESA),RangodePulgadasCompatibles,SoporteFijo,Fuentedealimentación,PesoMáximoSoportado,DistanciaalaPared,HDRCompatibles,ControlParental,DolbyVision,Luminancia,EntradaRF,EntradasaTV(Sintonizador),Clonación,AhorrodeEnergíaERP,Desentrelazado3D,APPsPre-instaladas,ExploradordeFicherosUSB,Núcleos,Soporteinclinable,ÁngulodeVisiónpantalla,Reproduccióndecolores,ModoGame,ProfundidadMáxima,Pantalla,TipodeReproducción,Reproductor,ControlRemoto,HbbTV,Decodificación,HDR10,Unidadóptica,VideoComponente,Webcam,Idiomadelteclado,ConectordeCC,AdaptadordeCorriente,Gaming,LectordeTarjetadeMemoria,TarjetadeMemoriaAdmitida,MiniHDMI,TarjetaGráfica,Generacióndelprocesador,Software,Númerodeceldasdelabatería,Familiadelprocesador,NúmerodeHilosdelProcesador,CachédelProcesador(MB),Tarjetadesonido,BotóndeEncendidoyApagado,MaterialdelaCarcasa,EspecificacionesWebCam,CapacidaddelTermo/Calentador,TipodeGas,CámaradeCombustióndelCalentador,TipodeInstalacióndelCalentador,TipodeEncendido,Caudal(l/min),PotenciaÚtil(kw),CaudalMínimodeFuncionamiento(l/min),PresiónMínimadeFuncionamiento(bar),TermostáticoModulante,QuemadorRefrigerado,FacilidadDeInstalación,PerfildeCarga,CompatibleconEnergíaSolar,TecnologíaLowNox,SistemaECS,TipodeInstalaciónCalentadordeGas,AusenciadeLlamaPilotoPermanente,DispositivodeControldeEvacuacióndeGasesTTB,ControldeLlamaporIonización,FunciónAnti-Hielo,LongitudMáx.EquivalenteSalidaGases(m)
INDESIT EWC 71252 W SPT N Blanco - Lavadora Carga Frontal 7kG 1200RPM,lavadoras," 264,49 €",014761009,INDESIT," 5,00",(6),Disponible,"25,00 €",2023-04-25,Frontal,No,7 kg,Sí,7 KG,1200 rpm,Blanco,E,77 Kwh/100Ciclos,C,46 Litros/Ciclo,B,85 Centímetros,60 Centímetros,63 Kilogramos,52 Centímetros,Control mecánico,No,3 Años,db,Sí,Sí,Sí,Sí,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ARISTON HOTPOINT NLCD 10448 WD AW EU N Blanco - Lavadora Carga Frontal 10KG 1400RPM,lavadoras," 469,49 €",014760029,ARISTON HOTPOINT," 0,00",(0),Disponible,"25,00 €",2023-04-25,Frontal,NULL,NULL,Sí,10 KG,1400 rpm,Blanco,B,59 Kwh/100Ciclos,NULL,52 Litros/Ciclo,NULL,85 Centímetros,60 Centímetros,76 Kilogramos,61 Centímetros,NULL,Sí,3 Años,NULL,Sí,Sí,Sí,Sí,NULL,Libre,,230V,1 Kwh/Ciclo,Sí,Sí,Sí,Sí,Sí,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ARISTON HOTPOINT NM11 925 WW A SPT N Blanco - Lavadora Carga Frontal 9KG 1200RPM,lavadoras," 463,49 €",014764635,ARISTON HOTPOINT," 0,00",(0),NULL,"25,00 €",2023-04-25,Frontal,NULL,NULL,Sí,9 KG,1200 rpm,Blanco,B,57 Kwh/100Ciclos,NULL,50 Litros/Ciclo,NULL,85 Centímetros,59 Centímetros,73 Kilogramos,61 Centímetros,NULL,NULL,3 Años,NULL,Sí,Sí,Sí,Sí,NULL,Libre,62,230V,NULL,Sí,Sí,NULL,Sí,NULL,1 Kwh/Ciclo,Sí,Sí,Sí,Sí,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
TEKA WMT 70946 WH Blanco - Lavadora Carga Frontal 9KG 1400RPM,lavadoras," 478,99 €",477802329,TEKA," 0,00",(0),NULL,"25,00 €",2023-04-25,Frontal,No,9 kg,Sí,9 KG,1400 rpm,Blanco,A,49 Kwh/100Ciclos,NULL,NULL,NULL,85 Centímetros,60 Centímetros,76 Kilogramos,58 Centímetros,Control mixto,NULL,3 Años,db,NULL,NULL,Sí,Sí,NULL,Libre,,NULL,NULL,Sí,NULL,NULL,NULL,NULL,NULL,Sí,NULL,NULL,NULL,Sí,Sí,Desmontable,Todas,2 Metros,50 Hz,Sí,15 Programas,Sí,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
